ticket_number,total_ticket
270891.0,3.2
270892.0,1.3
270893.0,4.1
270894.0,1.3
270895.0,14.3
270896.0,1.3
270897.0,5.6000000000000005
270898.0,7.1
270899.0,2.6
270900.0,1.7999999999999998
270901.0,1.0
270902.0,3.75
270903.0,1.3
270905.0,4.4
270906.0,3.9000000000000004
270907.0,6.799999999999999
270908.0,10.4
270909.0,1.3
270910.0,1.7
270911.0,5.2
270912.0,3.5
270913.0,4.4
270914.0,1.3
270915.0,1.3
270916.0,2.6
270917.0,7.4
270918.0,2.6
270919.0,2.6
270920.0,1.3
270921.0,8.0
270922.0,1.3
270923.0,3.9000000000000004
270924.0,7.800000000000001
270925.0,14.9
270926.0,2.6
270927.0,5.9
270928.0,3.8
270929.0,1.3
270931.0,2.6
270932.0,2.9000000000000004
270933.0,2.9000000000000004
270934.0,7.35
270935.0,2.7
270936.0,1.3
270937.0,3.9000000000000004
270938.0,2.2
270939.0,2.6
270940.0,2.0
270941.0,2.35
270942.0,2.6
270943.0,5.6000000000000005
270944.0,2.6
270945.0,2.5
270946.0,1.9
270947.0,1.3
270948.0,5.2
270949.0,14.8
270950.0,2.6
270951.0,1.3
270952.0,1.3
270953.0,2.6
270954.0,1.3
270955.0,4.800000000000001
270956.0,5.2
270957.0,4.0
270958.0,3.9000000000000004
270959.0,2.3
270960.0,1.3
270961.0,1.3
270962.0,1.4
270963.0,1.3
270964.0,48.9
270965.0,3.5999999999999996
270966.0,1.3
270967.0,2.6
270968.0,3.9000000000000004
270970.0,8.9
270971.0,2.45
270972.0,7.1
270973.0,3.5
270974.0,8.3
270975.0,5.1000000000000005
270976.0,2.4
270977.0,8.2
270978.0,15.249999999999998
270979.0,3.0
270980.0,11.75
270981.0,7.7
270982.0,4.6
270983.0,2.6
270984.0,13.7
270985.0,14.399999999999999
270986.0,2.6
270987.0,1.65
270988.0,12.0
270989.0,5.9
270990.0,13.0
270991.0,6.4
270992.0,9.1
270993.0,7.800000000000001
270994.0,8.1
270995.0,5.2
270996.0,4.8999999999999995
270997.0,2.7
270998.0,2.4
270999.0,5.0
271000.0,1.9
271001.0,20.9
271002.0,7.800000000000001
271003.0,7.5
271004.0,2.9000000000000004
271005.0,1.6
271006.0,1.3
271007.0,6.5
271008.0,1.2
271009.0,2.6
271010.0,6.9
271011.0,4.0
271012.0,16.15
271013.0,5.2
271014.0,4.699999999999999
271015.0,2.6
271016.0,3.9000000000000004
271017.0,1.4
271018.0,7.5
271019.0,12.4
271020.0,9.15
271021.0,3.5999999999999996
271022.0,5.300000000000001
271023.0,11.9
271024.0,1.0
271025.0,2.3
271026.0,4.300000000000001
271027.0,3.7
271028.0,2.6
271029.0,5.0
271030.0,6.2
271031.0,15.2
271032.0,7.5
271033.0,5.2
271034.0,9.9
271035.0,1.15
271036.0,2.6
271037.0,1.3
271038.0,1.3
271039.0,1.8
271040.0,11.5
271041.0,2.3
271042.0,2.3
271043.0,11.15
271044.0,2.3
271045.0,1.3
271046.0,1.7
271047.0,3.9000000000000004
271048.0,3.9000000000000004
271049.0,4.4
271050.0,1.6
271051.0,6.2
271052.0,3.5999999999999996
271053.0,1.0
271054.0,15.6
271055.0,1.6
271056.0,1.3
271057.0,3.9000000000000004
271058.0,1.3
271059.0,7.2
271060.0,15.1
271061.0,4.5
271062.0,3.4499999999999997
271063.0,1.7
271064.0,7.0
271065.0,1.15
271066.0,5.550000000000001
271067.0,5.05
271068.0,3.9000000000000004
271069.0,1.3
271070.0,4.35
271071.0,3.5
271072.0,1.3
271073.0,7.8
271074.0,2.6
271075.0,6.1000000000000005
271076.0,12.8
271077.0,1.7
271078.0,35.3
271079.0,1.8
271080.0,10.1
271081.0,10.2
271082.0,5.0
271083.0,2.6
271084.0,2.6
271085.0,12.5
271086.0,3.9000000000000004
271087.0,2.6
271088.0,7.0
271089.0,15.0
271090.0,7.4
271091.0,5.2
271092.0,5.2
271093.0,2.35
271094.0,4.5
271095.0,1.3
271096.0,9.9
271097.0,3.9000000000000004
271098.0,17.4
271099.0,0.5
271100.0,4.8
271101.0,9.1
271102.0,35.0
271103.0,4.0
271104.0,2.6
271105.0,7.800000000000001
271106.0,1.5
271107.0,4.300000000000001
271108.0,2.2
271109.0,2.6
271110.0,4.0
271111.0,11.6
271112.0,3.2
271113.0,2.9000000000000004
271114.0,3.9
271115.0,20.2
271116.0,1.3
271117.0,5.2
271118.0,16.2
271119.0,25.1
271120.0,7.35
271121.0,32.6
271122.0,3.3
271123.0,1.6
271124.0,13.5
271125.0,5.0
271126.0,1.3
271127.0,4.5
271128.0,6.6
271129.0,14.0
271130.0,2.3
271131.0,1.3
271132.0,1.3
271133.0,3.4499999999999997
271134.0,6.0
271135.0,5.75
271136.0,5.2
271137.0,2.6
271138.0,21.6
271139.0,11.4
271140.0,4.0
271141.0,1.3
271142.0,1.8
271143.0,2.2
271144.0,9.100000000000001
271145.0,7.2
271146.0,1.15
271147.0,7.8
271148.0,16.4
271149.0,6.199999999999999
271150.0,3.9000000000000004
271151.0,5.9
271152.0,2.6
271153.0,1.8499999999999999
271154.0,3.9000000000000004
271155.0,2.6
271156.0,1.0
271157.0,6.3
271158.0,6.35
271159.0,5.4
271160.0,6.15
271161.0,7.300000000000001
271162.0,9.9
271163.0,2.5
271164.0,3.9000000000000004
271165.0,10.4
271166.0,8.4
271167.0,1.0
271168.0,3.2
271169.0,11.2
271170.0,2.6
271171.0,2.9000000000000004
271172.0,1.3
271173.0,3.3
271174.0,2.3499999999999996
271175.0,1.3
271176.0,1.0
271177.0,2.6
271178.0,0.7
271179.0,3.7
271180.0,4.3
271181.0,21.0
271182.0,1.3
271183.0,8.8
271184.0,2.3
271185.0,1.7
271186.0,7.5
271187.0,3.9000000000000004
271188.0,8.7
271189.0,1.3
271190.0,2.6
271191.0,15.2
271192.0,2.15
271193.0,6.4
271194.0,3.9000000000000004
271195.0,2.0
271196.0,1.15
271197.0,1.3
271198.0,3.3
271199.0,2.3
271200.0,2.6
271201.0,9.7
271202.0,3.9000000000000004
271203.0,1.3
271204.0,2.6
271205.0,2.6
271206.0,6.1
271207.0,2.6
271208.0,2.9000000000000004
271209.0,1.9
271210.0,2.7
271211.0,4.5
271212.0,2.0
271213.0,5.8999999999999995
271214.0,3.5999999999999996
271215.0,1.2
271216.0,7.800000000000001
271217.0,1.0
271218.0,4.9
271219.0,19.6
271220.0,2.5
271221.0,5.2
271222.0,3.9000000000000004
271223.0,2.7
271224.0,2.3
271225.0,3.05
271226.0,2.6
271227.0,11.3
271228.0,1.3
271229.0,1.15
271230.0,26.4
271231.0,1.3
271232.0,3.95
271233.0,2.9
271234.0,1.0
271235.0,3.0
271236.0,6.5
271237.0,2.6
271238.0,3.6
271239.0,1.3
271240.0,17.9
271241.0,8.5
271242.0,8.600000000000001
271243.0,1.3
271244.0,5.25
271245.0,3.4
271246.0,12.9
271247.0,2.0
271248.0,2.6
271249.0,9.2
271250.0,1.3
271251.0,6.5
271252.0,5.2
271253.0,3.4
271254.0,2.7
271255.0,3.5999999999999996
271256.0,2.3
271257.0,2.6
271258.0,2.6
271259.0,5.1
271260.0,5.9
271261.0,4.7
271262.0,3.3
271263.0,1.3
271264.0,8.200000000000001
271265.0,5.9
271266.0,8.8
271267.0,5.1000000000000005
271268.0,1.3
271269.0,7.199999999999999
271270.0,2.0
271271.0,20.0
271272.0,1.0
271273.0,6.8999999999999995
271274.0,9.200000000000001
271275.0,2.6
271276.0,4.0
271277.0,5.2
271278.0,5.1
271279.0,4.0
271280.0,2.6
271281.0,3.0
271283.0,3.9000000000000004
271284.0,2.6
271285.0,1.0
271286.0,1.3
271287.0,2.6
271288.0,2.5
271289.0,5.2
271290.0,5.4
271291.0,2.6
271292.0,2.6
271293.0,1.2
271294.0,3.15
271295.0,1.0
271296.0,7.3
271297.0,7.300000000000001
271298.0,1.15
271299.0,6.5
271300.0,1.3
271301.0,4.0
271302.0,7.9
271303.0,1.15
271304.0,2.8
271305.0,2.6
271306.0,1.3
271308.0,1.3
271309.0,1.3
271310.0,1.0
271311.0,2.3
271312.0,4.300000000000001
271313.0,3.8
271314.0,2.75
271315.0,21.15
271316.0,5.2
271317.0,3.6
271318.0,1.3
271319.0,2.0
271320.0,2.3
271321.0,3.9000000000000004
271322.0,7.199999999999999
271323.0,4.6
271324.0,13.200000000000001
271325.0,1.3
271326.0,10.1
271327.0,2.45
271328.0,6.5
271329.0,10.4
271330.0,1.3
271331.0,6.0
271332.0,2.6
271333.0,3.9000000000000004
271334.0,2.6
271335.0,10.3
271336.0,2.6
271337.0,4.5
271338.0,3.9000000000000004
271339.0,13.15
271340.0,2.6
271341.0,8.899999999999999
271342.0,13.799999999999999
271343.0,1.3
271344.0,21.8
271345.0,3.9000000000000004
271346.0,1.3
271347.0,3.9000000000000004
271348.0,2.6
271349.0,2.6
271350.0,2.0
271351.0,1.7
271352.0,10.200000000000001
271353.0,1.3
271354.0,3.9000000000000004
271355.0,1.3
271356.0,1.3
271357.0,8.5
271358.0,5.2
271359.0,2.6
271360.0,2.6
271361.0,6.1000000000000005
271362.0,4.5
271363.0,2.6
271364.0,1.0
271365.0,6.1
271366.0,10.1
271367.0,2.5
271368.0,12.6
271369.0,8.3
271370.0,3.0
271371.0,1.3
271372.0,4.0
271373.0,2.15
271374.0,1.3
271375.0,2.6
271376.0,1.3
271377.0,3.15
271378.0,2.6
271379.0,3.9000000000000004
271380.0,1.0
271381.0,1.3
271382.0,12.1
271383.0,1.3
271384.0,1.3
271385.0,3.9000000000000004
271386.0,2.6
271387.0,2.6
271388.0,21.0
271389.0,1.3
271390.0,6.0
271391.0,1.3
271392.0,2.6
271393.0,3.3
271394.0,1.3
271395.0,2.6
271396.0,3.3
271397.0,1.3
271398.0,1.3
271399.0,2.6
271400.0,2.6
271401.0,15.9
271402.0,9.3
271403.0,5.0
271404.0,1.3
271405.0,11.2
271406.0,1.3
271407.0,4.800000000000001
271408.0,1.3
271409.0,9.7
271410.0,3.0
271411.0,1.3
271412.0,3.9000000000000004
271413.0,2.6
271414.0,2.6
271415.0,3.3
271416.0,1.0
271417.0,5.2
271418.0,1.3
271419.0,2.0
271420.0,2.0
271421.0,3.7
271422.0,2.6
271423.0,1.3
271424.0,3.9000000000000004
271425.0,2.0
271426.0,1.3
271427.0,2.6
271428.0,3.9000000000000004
271429.0,3.4000000000000004
271430.0,5.4
271431.0,1.3
271432.0,3.5
271433.0,16.6
271434.0,5.7
271435.0,1.3
271436.0,1.3
271437.0,1.3
271440.0,1.3
271441.0,5.2
271442.0,2.0
271443.0,1.15
271444.0,9.8
271445.0,3.4499999999999997
271446.0,1.6
271447.0,3.9000000000000004
271448.0,6.0
271449.0,3.9000000000000004
271450.0,16.2
271451.0,1.8499999999999999
271453.0,2.0
271454.0,2.15
271455.0,9.1
271456.0,6.5
271457.0,4.6
271458.0,7.5
271459.0,4.1499999999999995
271460.0,2.6
271461.0,5.0
271462.0,1.3
271463.0,2.6
271464.0,16.6
271465.0,16.95
271466.0,9.5
271467.0,2.55
271468.0,8.1
271469.0,3.05
271470.0,15.2
271471.0,3.9000000000000004
271472.0,0.7
271473.0,1.3
271474.0,2.5
271475.0,18.1
271476.0,5.4
271477.0,2.0
271478.0,3.9000000000000004
271479.0,1.3
271480.0,5.2
271481.0,9.5
271482.0,1.0
271483.0,3.4499999999999997
271484.0,4.0
271485.0,1.15
271486.0,4.2
271487.0,7.800000000000001
271488.0,1.15
271489.0,1.15
271490.0,4.4
271491.0,13.15
271492.0,3.0
271493.0,2.6
271494.0,1.0
271495.0,12.75
271496.0,2.6
271497.0,2.0
271498.0,2.6
271499.0,15.9
271500.0,9.3
271501.0,2.3
271502.0,5.0
271503.0,0.7
271504.0,0.7
271505.0,5.0
271506.0,6.0
271507.0,6.6
271508.0,3.9000000000000004
271509.0,5.6
271510.0,7.6
271511.0,2.3
271512.0,1.6
271513.0,1.3
271514.0,10.200000000000001
271515.0,1.3
271516.0,3.9000000000000004
271517.0,12.6
271518.0,2.6
271519.0,9.55
271520.0,1.3
271521.0,2.6
271522.0,5.2
271523.0,1.3
271524.0,1.0
271525.0,16.7
271526.0,2.6
271527.0,7.9
271528.0,3.0999999999999996
271529.0,4.1
271530.0,2.5
271531.0,4.5
271532.0,4.8999999999999995
271533.0,3.75
271534.0,1.2
271535.0,2.15
271536.0,2.0
271537.0,3.0999999999999996
271538.0,1.15
271539.0,1.0
271540.0,1.15
271541.0,1.15
271542.0,2.45
271543.0,1.4
271544.0,3.9000000000000004
271545.0,1.2
271546.0,5.9
271547.0,3.3
271548.0,17.8
271549.0,5.0
271550.0,8.8
271551.0,2.0
271552.0,5.0
271553.0,6.6000000000000005
271554.0,1.15
271555.0,8.549999999999999
271556.0,2.0
271557.0,2.2
271558.0,8.100000000000001
271559.0,5.0
271560.0,3.8
271561.0,2.3
271562.0,1.2
271563.0,2.8
271564.0,2.6
271565.0,1.6
271566.0,25.6
271567.0,6.5
271568.0,2.6
271569.0,1.35
271570.0,7.0
271571.0,2.6
271572.0,2.6
271573.0,5.6000000000000005
271574.0,1.15
271575.0,2.6
271576.0,1.3
271577.0,2.6
271578.0,8.85
271579.0,0.7
271580.0,2.3
271581.0,3.7
271582.0,10.1
271583.0,5.2
271584.0,1.3
271585.0,2.0
271586.0,1.15
271587.0,3.8
271588.0,2.6
271589.0,1.3
271590.0,2.6
271591.0,2.0
271592.0,2.6
271593.0,3.8
271594.0,7.8
271595.0,2.3
271596.0,11.0
271597.0,6.05
271598.0,1.0
271599.0,1.7
271600.0,2.45
271601.0,2.5
271602.0,1.3
271603.0,8.5
271604.0,2.0
271605.0,3.9000000000000004
271606.0,2.6
271607.0,4.0
271608.0,1.15
271609.0,2.6
271610.0,5.3
271611.0,15.1
271612.0,2.6
271613.0,9.2
271614.0,10.3
271615.0,1.2
271616.0,7.2
271617.0,1.15
271618.0,4.0
271619.0,2.75
271620.0,1.3
271621.0,10.0
271622.0,10.2
271623.0,2.6
271624.0,2.6
271625.0,2.0
271626.0,10.0
271627.0,2.6
271628.0,7.6
271629.0,2.0
271630.0,3.5
271631.0,2.6
271632.0,1.15
271633.0,1.0
271634.0,1.15
271635.0,2.0
271636.0,2.45
271637.0,1.15
271638.0,2.6
271640.0,1.0
271641.0,9.7
271642.0,1.3
271644.0,1.3
271645.0,1.0
271646.0,1.2
271647.0,1.3
271648.0,3.9
271649.0,4.5
271650.0,1.3
271651.0,2.6
271652.0,2.8
271653.0,6.6000000000000005
271654.0,1.3
271655.0,1.3
271656.0,1.3
271657.0,6.0
271659.0,14.0
271660.0,8.3
271661.0,2.6
271662.0,5.0
271663.0,2.6
271664.0,3.3
271665.0,1.3
271666.0,1.3
271667.0,1.0
271668.0,1.3
271669.0,2.6
271670.0,0.7
271671.0,4.6
271672.0,1.3
271673.0,1.15
271674.0,2.6
271675.0,2.6
271676.0,1.3
271677.0,1.3
271678.0,2.6
271679.0,1.3
271680.0,7.0
271681.0,5.2
271682.0,6.5
271683.0,6.5
271684.0,11.0
271685.0,1.15
271686.0,5.5
271687.0,2.3
271688.0,2.7
271689.0,2.3
271690.0,1.0
271691.0,22.5
271692.0,3.2
271693.0,1.15
271694.0,1.3
271695.0,2.9000000000000004
271696.0,1.0
271697.0,4.2
271698.0,2.6
271699.0,1.0
271700.0,1.15
271701.0,11.2
271702.0,2.6
271703.0,2.6
271704.0,9.2
271705.0,4.6
271706.0,2.6
271707.0,3.8
271708.0,1.3
271709.0,2.15
271710.0,4.1
271711.0,2.6
271712.0,1.3
271713.0,3.9000000000000004
271714.0,1.15
271715.0,2.3
271716.0,3.9000000000000004
271717.0,1.3
271718.0,5.0
271719.0,2.9000000000000004
271720.0,4.3
271721.0,9.3
271722.0,2.6
271723.0,1.3
271724.0,1.0
271725.0,2.3
271726.0,1.6
271727.0,2.6
271728.0,1.35
271729.0,2.6
271730.0,9.0
271731.0,8.5
271732.0,21.0
271733.0,2.6
271735.0,2.6
271736.0,5.1
271737.0,5.300000000000001
271738.0,2.3
271739.0,1.3
271740.0,14.0
271741.0,1.6
271742.0,2.6
271743.0,1.3
271744.0,1.15
271745.0,1.3
271746.0,1.3
271747.0,3.3
271748.0,3.8000000000000003
271749.0,5.2
271750.0,2.6
271751.0,4.0
271752.0,1.15
271753.0,1.3
271754.0,1.7
271755.0,1.3
271756.0,11.0
271757.0,16.0
271758.0,7.0
271759.0,6.5
271760.0,1.3
271762.0,1.3
271764.0,19.0
271765.0,1.3
271766.0,3.9000000000000004
271767.0,2.6
271768.0,7.9
271769.0,8.15
271770.0,2.6
271771.0,2.6
271773.0,3.35
271774.0,1.3
271775.0,1.3
271776.0,2.6
271777.0,7.0
271778.0,2.6
271779.0,5.2
271780.0,2.6
271781.0,1.3
271782.0,5.3
271783.0,12.600000000000001
271784.0,3.9000000000000004
271785.0,11.3
271786.0,2.2
271787.0,1.3
271788.0,8.5
271789.0,2.6
271790.0,2.6
271792.0,2.6
271793.0,5.2
271794.0,3.9000000000000004
271795.0,1.8
271796.0,2.6
271797.0,5.300000000000001
271798.0,7.800000000000001
271799.0,5.0
271800.0,8.3
271801.0,1.35
271802.0,5.2
271804.0,3.9000000000000004
271805.0,1.3
271806.0,3.9000000000000004
271807.0,2.6
271808.0,1.3
271809.0,1.3
271810.0,3.0
271811.0,10.5
271812.0,1.3
271813.0,2.6
271814.0,1.6
271815.0,1.3
271816.0,7.199999999999999
271817.0,1.3
271818.0,1.35
271819.0,2.6
271820.0,7.0
271821.0,13.649999999999999
271822.0,5.2
271823.0,1.3
271824.0,1.3
271825.0,6.800000000000001
271826.0,3.9000000000000004
271827.0,1.3
271828.0,1.3
271829.0,1.3
271830.0,1.35
271831.0,1.3
271832.0,2.6
271833.0,1.7
271834.0,3.4499999999999997
271835.0,1.6
271837.0,1.6
271838.0,2.3
271839.0,1.3
271840.0,10.1
271841.0,2.9000000000000004
271842.0,1.3
271843.0,1.3
271844.0,18.0
271845.0,2.6
271846.0,1.3
271847.0,5.800000000000001
271848.0,1.3
271849.0,2.2
271850.0,5.300000000000001
271851.0,2.6
271852.0,7.5
271853.0,1.3
271854.0,2.7
271855.0,1.3
271856.0,2.6
271857.0,2.75
271858.0,25.9
271859.0,1.3
271860.0,3.9000000000000004
271861.0,1.7
271862.0,1.4
271863.0,2.8
271864.0,1.4
271865.0,4.2
271866.0,7.4
271867.0,10.9
271868.0,10.4
271869.0,3.7
271870.0,2.8499999999999996
271871.0,3.6
271872.0,2.6
271874.0,6.6
271875.0,2.6
271876.0,2.2
271877.0,2.5
271878.0,1.15
271879.0,4.1
271880.0,17.7
271881.0,3.9000000000000004
271882.0,3.35
271883.0,5.7
271884.0,1.3
271885.0,4.9
271886.0,9.1
271887.0,2.6
271888.0,2.6
271889.0,4.2
271890.0,2.5
271891.0,2.6
271892.0,14.200000000000001
271893.0,5.699999999999999
271894.0,11.100000000000001
271895.0,2.0
271896.0,9.75
271897.0,2.7
271898.0,1.15
271899.0,2.2
271900.0,4.7
271901.0,3.6
271902.0,5.2
271903.0,2.0
271904.0,4.0
271905.0,3.9000000000000004
271906.0,6.199999999999999
271907.0,14.4
271908.0,5.0
271909.0,6.3
271910.0,7.5
271911.0,2.7
271912.0,1.3
271913.0,1.4
271914.0,2.6
271915.0,1.2
271916.0,1.3
271917.0,8.9
271918.0,4.1
271919.0,2.6
271920.0,5.2
271921.0,5.2
271922.0,2.6
271923.0,3.3
271924.0,3.4499999999999997
271925.0,7.25
271926.0,3.75
271927.0,11.2
271928.0,2.15
271929.0,2.6
271930.0,1.0
271931.0,1.3
271932.0,2.0
271933.0,10.15
271934.0,1.6
271935.0,2.6
271936.0,15.5
271937.0,4.1
271938.0,9.8
271939.0,3.9000000000000004
271940.0,1.15
271941.0,2.3
271942.0,9.3
271943.0,5.2
271944.0,3.9000000000000004
271945.0,1.4
271946.0,3.0
271947.0,6.5
271948.0,10.2
271949.0,1.3
271950.0,2.6
271951.0,3.0
271952.0,1.3
271953.0,3.2
271954.0,2.3
271955.0,3.9000000000000004
271956.0,5.9
271957.0,1.3
271958.0,1.3
271959.0,6.0
271960.0,2.0
271961.0,1.7
271962.0,9.15
271963.0,1.3
271964.0,5.2
271965.0,2.6
271966.0,6.6
271967.0,6.8
271968.0,1.0
271969.0,2.3
271970.0,3.9000000000000004
271971.0,7.3
271972.0,2.0
271973.0,1.3
271974.0,4.75
271975.0,9.05
271976.0,8.5
271977.0,5.7
271978.0,2.9000000000000004
271979.0,5.2
271980.0,11.4
271981.0,14.8
271982.0,19.9
271983.0,10.600000000000001
271984.0,1.3
271985.0,1.4
271986.0,12.6
271987.0,2.6
271988.0,2.6
271989.0,2.3
271990.0,4.0
271991.0,1.3
271992.0,3.9000000000000004
271993.0,8.1
271994.0,2.6
271995.0,20.4
271996.0,2.45
271997.0,2.6
271998.0,2.45
271999.0,2.8499999999999996
272000.0,1.3
272001.0,1.15
272002.0,1.3
272003.0,15.5
272004.0,1.0
272005.0,17.4
272006.0,3.2
272007.0,1.0
272008.0,4.6
272009.0,1.3
272010.0,1.6
272011.0,4.050000000000001
272012.0,3.6
272013.0,2.45
272014.0,6.2
272015.0,5.3
272016.0,1.3
272017.0,1.15
272018.0,2.6
272019.0,1.6
272020.0,3.75
272021.0,3.8
272022.0,10.6
272023.0,1.3
272024.0,10.0
272025.0,2.2
272026.0,3.35
272027.0,12.6
272028.0,3.9000000000000004
272029.0,2.6
272030.0,6.0
272031.0,25.900000000000002
272032.0,1.0
272033.0,2.3499999999999996
272034.0,1.3
272035.0,1.0
272036.0,3.4499999999999997
272037.0,7.800000000000001
272038.0,2.0
272039.0,5.2
272040.0,2.6
272041.0,2.0
272042.0,1.15
272043.0,1.3
272044.0,2.6
272045.0,20.2
272046.0,3.9000000000000004
272047.0,1.15
272048.0,1.15
272049.0,2.6
272050.0,2.6
272051.0,1.15
272052.0,4.6
272053.0,1.7
272054.0,14.0
272055.0,2.6
272056.0,3.9000000000000004
272057.0,3.9000000000000004
272058.0,2.6
272059.0,2.6
272060.0,2.6
272061.0,2.7
272062.0,1.3
272063.0,1.4
272064.0,13.2
272065.0,1.3
272067.0,2.0
272068.0,5.2
272069.0,12.5
272070.0,49.9
272071.0,4.6
272072.0,1.0
272073.0,11.0
272074.0,25.2
272075.0,3.5
272076.0,2.6
272077.0,1.3
272078.0,3.9000000000000004
272079.0,1.3
272080.0,1.3
272081.0,5.0
272082.0,7.199999999999999
272083.0,1.2
272084.0,2.9000000000000004
272085.0,1.15
272086.0,4.3
272087.0,2.6
272088.0,1.3
272089.0,1.15
272090.0,8.6
272091.0,8.5
272093.0,28.0
272094.0,4.9
272095.0,6.5
272096.0,2.5
272097.0,12.0
272098.0,2.6
272099.0,2.6
272100.0,7.0
272101.0,7.0
272102.0,14.0
272103.0,21.6
272104.0,2.6
272105.0,1.0
272106.0,1.3
272107.0,12.9
272108.0,13.3
272109.0,2.6
272110.0,10.000000000000002
272111.0,1.7
272112.0,7.949999999999999
272113.0,4.0
272114.0,4.6
272115.0,6.5
272116.0,2.7
272117.0,11.8
272118.0,1.3
272119.0,1.3
272120.0,2.9000000000000004
272121.0,3.5
272122.0,2.6
272123.0,2.6
272124.0,2.6
272125.0,1.3
272126.0,7.0
272127.0,6.4
272128.0,4.3999999999999995
272129.0,13.5
272130.0,20.15
272131.0,1.5
272132.0,2.0
272133.0,5.2
272134.0,1.3
272136.0,5.300000000000001
272138.0,2.3
272139.0,3.9000000000000004
272140.0,1.15
272141.0,5.8
272142.0,4.0
272143.0,8.5
272144.0,1.3
272145.0,1.3
272146.0,2.2
272147.0,2.6
272148.0,1.6
272149.0,1.3
272151.0,12.900000000000002
272152.0,6.0
272153.0,1.3
272154.0,2.6
272155.0,6.4
272156.0,7.1
272157.0,1.9
272158.0,5.2
272159.0,3.2
272160.0,1.3
272161.0,1.15
272162.0,2.6
272163.0,7.3
272164.0,1.3
272165.0,3.5
272166.0,3.9000000000000004
272167.0,1.3
272168.0,1.3
272169.0,1.3
272170.0,1.7
272171.0,2.6
272172.0,1.3
272173.0,3.9000000000000004
272174.0,1.3
272175.0,2.6
272176.0,3.4499999999999997
272177.0,1.3
272178.0,1.3
272179.0,5.2
272180.0,17.7
272181.0,4.800000000000001
272182.0,1.3
272183.0,6.5
272184.0,2.6
272185.0,2.3
272186.0,2.6
272187.0,2.6
272188.0,5.2
272189.0,3.9000000000000004
272190.0,7.7
272191.0,5.2
272192.0,2.6
272193.0,1.3
272194.0,2.3
272195.0,2.6
272196.0,15.5
272197.0,1.3
272198.0,7.7
272199.0,2.3
272200.0,1.3
272201.0,2.6
272202.0,2.9000000000000004
272203.0,2.6
272204.0,3.0
272205.0,2.6
272207.0,1.3
272208.0,11.299999999999999
272209.0,5.4
272210.0,5.6
272211.0,4.2
272212.0,2.0
272213.0,8.2
272215.0,8.2
272216.0,7.800000000000001
272217.0,3.5
272218.0,0.7
272219.0,1.3
272220.0,4.0
272221.0,3.0
272222.0,1.3
272223.0,4.8999999999999995
272224.0,4.5
272225.0,1.3
272226.0,2.0
272227.0,4.9
272228.0,1.0
272229.0,3.3
272230.0,7.2
272231.0,2.6
272232.0,1.35
272233.0,6.700000000000001
272234.0,3.5
272235.0,3.4499999999999997
272236.0,6.800000000000001
272237.0,9.25
272238.0,4.6
272239.0,7.800000000000001
272240.0,4.4
272241.0,1.4
272242.0,6.0
272243.0,1.3
272244.0,1.0
272245.0,15.0
272246.0,3.8
272247.0,1.3
272248.0,10.15
272249.0,2.6
272250.0,1.3
272251.0,1.0
272252.0,2.6
272253.0,5.2
272254.0,1.3
272255.0,2.5
272256.0,7.5
272257.0,0.7
272258.0,6.6
272259.0,4.5
272260.0,1.3
272261.0,3.9000000000000004
272262.0,1.3
272263.0,5.300000000000001
272264.0,2.7
272265.0,16.9
272266.0,2.15
272267.0,2.0
272268.0,1.3
272269.0,5.2
272270.0,6.1
272271.0,5.5
272272.0,2.0
272273.0,1.15
272274.0,3.35
272275.0,1.7
272276.0,1.3
272277.0,2.3
272278.0,8.6
272279.0,3.4499999999999997
272280.0,4.3
272281.0,2.0
272282.0,2.6
272283.0,10.0
272284.0,8.5
272285.0,1.0
272286.0,2.5
272287.0,0.7
272288.0,6.1000000000000005
272289.0,2.3
272290.0,2.15
272291.0,1.3
272292.0,3.6
272293.0,9.7
272294.0,2.3
272295.0,3.9000000000000004
272296.0,2.75
272297.0,2.6
272298.0,4.2
272299.0,7.800000000000001
272300.0,4.0
272301.0,2.3
272302.0,5.2
272303.0,10.9
272304.0,3.3
272305.0,1.0
272306.0,2.6
272307.0,2.6
272308.0,3.25
272309.0,1.3
272310.0,3.8
272311.0,1.3
272312.0,6.5
272313.0,1.3
272314.0,2.6
272315.0,1.3
272316.0,3.5
272317.0,3.9000000000000004
272318.0,7.65
272319.0,6.0
272320.0,3.55
272321.0,3.9000000000000004
272322.0,1.3
272323.0,2.3
272324.0,2.6
272325.0,2.6
272326.0,3.9000000000000004
272327.0,1.6
272328.0,3.2
272329.0,1.6
272330.0,9.1
272331.0,3.9000000000000004
272332.0,1.3
272333.0,4.6
272334.0,5.4
272335.0,2.6
272336.0,2.6
272337.0,3.9000000000000004
272338.0,5.2
272339.0,1.15
272340.0,2.3
272341.0,22.900000000000002
272342.0,5.300000000000001
272343.0,8.7
272344.0,2.6
272345.0,4.6
272346.0,2.6
272348.0,3.9000000000000004
272349.0,9.9
272350.0,1.2
272351.0,5.2
272352.0,1.2
272353.0,3.5999999999999996
272354.0,3.8000000000000003
272355.0,5.2
272356.0,1.3
272357.0,2.5
272358.0,2.2
272359.0,2.6
272360.0,1.9
272361.0,1.0
272362.0,2.6
272363.0,2.3
272364.0,1.0
272365.0,2.7
272366.0,3.9000000000000004
272367.0,2.6
272368.0,7.199999999999999
272369.0,3.3
