ticket_number,total_ticket
255088.0,17.75
255089.0,10.0
255090.0,1.25
255091.0,10.0
255092.0,1.6
255093.0,1.25
255094.0,5.95
255095.0,7.7
255096.0,5.85
255097.0,5.3
255098.0,5.45
255099.0,16.5
255101.0,9.5
255102.0,1.25
255103.0,0.95
255104.0,4.8
255105.0,16.299999999999997
255106.0,1.2
255107.0,2.5
255108.0,4.15
255109.0,21.0
255110.0,6.75
255111.0,6.25
255112.0,3.5
255113.0,5.35
255114.0,1.9
255115.0,5.699999999999999
255116.0,4.0
255117.0,2.0999999999999996
255118.0,0.95
255119.0,5.15
255120.0,6.300000000000001
255121.0,4.6
255122.0,4.45
255123.0,2.5
255124.0,3.75
255125.0,1.25
255126.0,4.949999999999999
255127.0,8.75
255128.0,12.0
255129.0,1.25
255130.0,2.2
255131.0,1.1
255132.0,3.75
255133.0,3.75
255134.0,2.7
255135.0,3.9000000000000004
255136.0,1.25
255137.0,2.5
255138.0,12.65
255139.0,2.5
255140.0,2.5
255141.0,0.65
255142.0,2.5
255143.0,4.7
255144.0,3.75
255145.0,3.35
255146.0,1.25
255147.0,10.0
255148.0,3.75
255149.0,1.25
255150.0,1.25
255151.0,5.45
255152.0,6.05
255153.0,7.25
255154.0,1.25
255155.0,2.5
255156.0,2.5
255157.0,0.5
255158.0,4.0
255159.0,1.25
255160.0,1.75
255161.0,2.5
255162.0,6.7
255163.0,4.7
255164.0,5.45
255165.0,2.5
255166.0,5.0
255167.0,5.0
255168.0,1.25
255169.0,16.1
255170.0,6.25
255171.0,2.5
255172.0,1.25
255173.0,1.1
255174.0,3.75
255175.0,1.25
255176.0,1.25
255177.0,8.35
255178.0,1.25
255179.0,1.25
255180.0,1.25
255181.0,3.45
255182.0,1.25
255183.0,9.0
255184.0,1.25
255185.0,1.25
255186.0,2.5
255187.0,8.85
255188.0,5.75
255189.0,9.6
255190.0,2.5
255191.0,5.45
255192.0,7.6
255193.0,0.95
255194.0,2.5
255195.0,12.55
255196.0,2.2
255197.0,0.95
255198.0,3.75
255199.0,2.5
255200.0,3.75
255201.0,5.0
255202.0,2.1
255203.0,2.2
255204.0,8.25
255205.0,7.0
255206.0,1.25
255207.0,2.2
255208.0,21.0
255209.0,6.75
255210.0,16.2
255211.0,1.25
255212.0,10.9
255213.0,6.25
255214.0,3.75
255215.0,14.600000000000001
255216.0,10.0
255217.0,3.05
255218.0,3.75
255219.0,2.5
255220.0,5.0
255221.0,1.25
255222.0,6.800000000000001
255223.0,6.8
255224.0,2.2
255225.0,5.300000000000001
255226.0,10.2
255227.0,2.5
255228.0,2.5
255229.0,2.5
255230.0,22.7
255231.0,3.15
255232.0,0.95
255233.0,2.2
255234.0,3.75
255235.0,1.25
255236.0,2.5
255237.0,8.15
255238.0,11.25
255239.0,1.25
255240.0,11.75
255241.0,2.5
255242.0,1.25
255243.0,2.5
255244.0,3.75
255245.0,8.75
255246.0,1.25
255247.0,2.5
255249.0,4.45
255250.0,4.8
255251.0,3.5999999999999996
255252.0,3.75
255253.0,8.75
255254.0,6.1
255255.0,3.25
255256.0,16.45
255257.0,16.05
255258.0,5.85
255259.0,14.25
255260.0,7.0
255261.0,1.9500000000000002
255262.0,1.3
255263.0,3.55
255264.0,4.5
255265.0,25.9
255266.0,3.05
255267.0,8.45
255268.0,1.25
255269.0,5.45
255270.0,7.9
255271.0,27.900000000000002
255272.0,3.45
255273.0,24.950000000000003
255274.0,8.8
255275.0,5.5
255276.0,3.75
255277.0,3.75
255278.0,7.0
255279.0,2.2
255280.0,0.95
255281.0,3.3499999999999996
255282.0,12.25
255283.0,12.9
255284.0,1.25
255285.0,9.5
255286.0,1.9
255287.0,3.6
255288.0,5.15
255289.0,1.8
255290.0,2.5
255291.0,18.25
255292.0,5.75
255293.0,11.1
255294.0,1.7999999999999998
255295.0,3.75
255296.0,8.25
255297.0,4.7
255298.0,6.15
255299.0,16.3
255300.0,3.2
255301.0,2.0999999999999996
255302.0,1.9500000000000002
255303.0,15.149999999999999
255304.0,22.1
255305.0,2.85
255306.0,6.6
255307.0,5.2
255308.0,0.95
255309.0,2.4
255310.0,8.399999999999999
255311.0,15.3
255312.0,3.75
255313.0,8.25
255314.0,5.35
255315.0,3.6
255316.0,5.75
255317.0,1.1
255318.0,5.45
255319.0,26.35
255320.0,19.0
255321.0,1.25
255322.0,13.5
255324.0,14.5
255325.0,7.3
255326.0,3.65
255327.0,7.5
255328.0,12.0
255329.0,2.5
255330.0,3.6
255331.0,1.25
255332.0,1.1
255333.0,1.25
255334.0,3.0
255335.0,20.25
255336.0,5.9
255337.0,3.75
255338.0,1.25
255340.0,1.25
255341.0,13.5
255342.0,5.65
255343.0,5.0
255344.0,1.25
255345.0,6.7
255346.0,0.95
255347.0,24.4
255348.0,1.25
255349.0,2.5
255350.0,1.15
255351.0,6.25
255352.0,1.25
255353.0,3.15
255354.0,5.95
255355.0,1.25
255356.0,1.1
255357.0,3.75
255358.0,2.5
255359.0,2.5
255360.0,0.95
255361.0,1.1
255362.0,2.5
255363.0,12.1
255364.0,13.75
255365.0,0.65
255366.0,1.25
255367.0,1.25
255369.0,2.75
255370.0,4.699999999999999
255371.0,0.95
255372.0,1.5
255373.0,1.25
255374.0,6.25
255375.0,1.1
255376.0,2.35
255377.0,24.0
255378.0,2.35
255379.0,1.25
255380.0,1.15
255381.0,1.25
255382.0,3.75
255383.0,0.65
255384.0,2.5
255385.0,3.75
255386.0,9.2
255387.0,2.5
255388.0,19.2
255389.0,16.95
255390.0,3.05
255391.0,2.5
255392.0,3.75
255393.0,4.5
255394.0,2.5
255395.0,11.35
255396.0,5.0
255397.0,10.5
255398.0,7.5
255399.0,0.95
255400.0,2.5
255401.0,19.0
255402.0,4.5
255403.0,1.25
255404.0,2.2
255405.0,17.2
255406.0,2.4
255407.0,7.5
255408.0,5.5
255409.0,3.75
255410.0,4.699999999999999
255411.0,1.9
255412.0,1.25
255413.0,1.25
255414.0,1.25
255415.0,0.95
255416.0,3.75
255417.0,2.5
255418.0,1.25
255419.0,5.0
255420.0,1.25
255421.0,2.8499999999999996
255422.0,2.5
255423.0,5.0
255424.0,12.9
255425.0,1.3
255426.0,5.5
255427.0,1.25
255428.0,2.2
255429.0,4.050000000000001
255430.0,31.9
255431.0,6.25
255432.0,2.5
255433.0,1.25
255434.0,2.5
255435.0,3.75
255436.0,3.6
255437.0,10.4
255438.0,1.9
255439.0,3.6
255440.0,5.699999999999999
255441.0,2.9
255442.0,5.300000000000001
255443.0,6.4
255444.0,0.95
255445.0,5.0
255446.0,5.05
255447.0,1.9
255448.0,4.4
255449.0,1.1
255450.0,2.4
255451.0,8.8
255452.0,1.1
255453.0,2.5
255454.0,2.8499999999999996
255455.0,2.5
255456.0,1.6
255457.0,1.25
255458.0,2.5
255459.0,3.85
255460.0,1.5
255461.0,2.2
255462.0,1.25
255463.0,12.5
255464.0,5.1
255465.0,1.5
255466.0,1.15
255467.0,2.2
255468.0,2.5
255469.0,1.6
255470.0,1.25
255471.0,6.050000000000001
255472.0,3.6
255473.0,1.25
255474.0,1.6
255475.0,0.95
255476.0,2.5
255477.0,2.5
255478.0,2.1
255479.0,1.25
255480.0,1.25
255481.0,0.95
255482.0,2.5
255483.0,7.7
255484.0,4.05
255485.0,3.15
255486.0,8.2
255487.0,2.6
255488.0,1.25
255489.0,3.75
255490.0,6.0
255491.0,1.5
255492.0,2.5
255493.0,2.1
255494.0,27.5
255495.0,3.75
255496.0,0.95
255497.0,1.9
255498.0,18.5
255499.0,1.25
255500.0,1.25
255501.0,4.75
255502.0,1.25
255503.0,9.5
255504.0,1.25
255505.0,2.5
255506.0,1.35
255507.0,9.35
255508.0,17.35
255509.0,2.5
255510.0,1.25
255511.0,1.25
255512.0,2.5
255513.0,1.25
255514.0,3.2
255515.0,1.6
255516.0,1.25
255517.0,3.75
255518.0,1.25
255519.0,1.6
255520.0,1.25
255521.0,3.85
255522.0,4.0
255523.0,1.9
255524.0,1.9
255525.0,1.25
255526.0,2.5
255527.0,2.5
255528.0,2.5
255529.0,6.800000000000001
255530.0,1.25
255531.0,1.25
255532.0,1.9
255533.0,5.5
255534.0,1.25
255535.0,3.75
255536.0,1.25
255537.0,9.3
255538.0,1.6
255539.0,1.25
255540.0,2.6
255541.0,1.6
255542.0,1.1
255544.0,2.35
255545.0,1.9
255546.0,7.25
255547.0,11.75
255548.0,1.25
255549.0,8.5
255550.0,8.75
255551.0,4.2
255552.0,1.25
255553.0,3.35
255554.0,10.0
255555.0,3.35
255556.0,1.25
255557.0,2.85
255558.0,7.6
255559.0,1.6
255560.0,1.6
255561.0,14.0
255562.0,2.1
255563.0,10.5
255564.0,11.4
255565.0,1.9
255566.0,20.0
255567.0,17.700000000000003
255568.0,1.25
255569.0,2.5
255570.0,4.0
255571.0,2.5
255572.0,1.25
255573.0,1.25
255574.0,7.5
255575.0,2.75
255576.0,1.25
255577.0,19.75
255579.0,2.25
255580.0,1.1
255581.0,1.1
255582.0,4.8
255583.0,2.5
255584.0,1.8
255585.0,3.65
255586.0,2.5
255587.0,0.65
255588.0,2.0
255589.0,3.0
255590.0,4.0
255591.0,1.5
255592.0,3.75
255593.0,3.75
255594.0,3.35
255595.0,1.5
255596.0,9.25
255597.0,1.25
255598.0,2.5
255599.0,3.15
255600.0,4.75
255601.0,3.75
255602.0,1.25
255603.0,1.25
255604.0,1.25
255605.0,5.75
255606.0,0.95
255607.0,1.1
255609.0,1.25
255610.0,1.25
255611.0,0.95
255612.0,1.9
255613.0,5.75
255614.0,1.7999999999999998
255615.0,1.1
255616.0,1.1
255617.0,1.25
255618.0,0.65
255619.0,3.1500000000000004
255620.0,0.95
255621.0,1.25
255622.0,1.5
255623.0,1.15
255624.0,1.25
255625.0,0.95
255626.0,0.65
255627.0,1.25
255628.0,0.95
255629.0,1.8
255630.0,1.5
255631.0,2.5
255632.0,4.0
255633.0,2.2
255634.0,1.25
255635.0,12.15
255636.0,11.25
255637.0,3.15
255638.0,2.2
255639.0,8.65
255640.0,1.25
255641.0,7.85
255642.0,1.25
255643.0,5.0
255644.0,2.55
255645.0,2.35
255646.0,3.75
255647.0,13.25
255648.0,0.95
255649.0,1.25
255650.0,0.95
255651.0,1.1
255652.0,0.95
255653.0,1.3
255654.0,1.3
255655.0,4.25
255656.0,3.75
255657.0,6.95
255658.0,5.0
255659.0,0.65
255660.0,2.5
255661.0,0.95
255662.0,3.75
255663.0,2.2
255664.0,4.85
255665.0,1.1
255666.0,2.5
255667.0,1.25
255668.0,7.8999999999999995
255669.0,9.100000000000001
255670.0,0.65
255671.0,2.5
255672.0,1.1
255673.0,1.5
255674.0,1.25
255675.0,8.9
255676.0,1.25
255677.0,2.3
255678.0,3.3000000000000003
255679.0,3.75
255680.0,7.0
255681.0,1.25
255682.0,1.1
255683.0,2.8499999999999996
255684.0,1.25
255685.0,1.25
255686.0,4.2
255687.0,1.25
255688.0,3.4
255689.0,5.800000000000001
255690.0,1.25
255691.0,6.1
255692.0,3.1
255693.0,1.1
255694.0,3.05
255695.0,7.0
255696.0,1.1
255697.0,3.8
255698.0,1.25
255699.0,1.7
255700.0,7.0
255701.0,7.0
255702.0,1.9
255703.0,1.3
255704.0,17.05
255705.0,1.3
255706.0,4.2
255707.0,3.05
255708.0,2.1
255709.0,1.25
255710.0,6.300000000000001
255711.0,1.3
255712.0,1.25
255713.0,3.1500000000000004
255714.0,8.25
255715.0,4.55
255716.0,10.0
255717.0,2.75
255718.0,7.65
255719.0,3.45
255720.0,3.9
255721.0,1.9
255722.0,1.3
255723.0,1.5
255724.0,4.4
255725.0,12.95
255726.0,6.35
255727.0,0.95
255728.0,4.6
255729.0,6.25
255730.0,1.5
255731.0,1.25
255732.0,17.1
255733.0,1.25
255735.0,0.95
255736.0,1.25
255737.0,2.75
255738.0,1.25
255739.0,6.25
255740.0,1.5
255741.0,2.2
255742.0,0.95
255743.0,0.5
255744.0,2.2
255745.0,6.300000000000001
255746.0,1.25
255747.0,3.2
255748.0,1.25
255749.0,2.5
255750.0,6.25
255751.0,5.7
255752.0,1.25
255753.0,2.5
255754.0,1.25
255755.0,2.5
255756.0,1.9
255757.0,1.25
255758.0,2.1
255759.0,0.95
255760.0,2.5
255761.0,1.25
255762.0,2.5
255763.0,1.1
255765.0,1.25
255766.0,1.9
255767.0,1.25
255768.0,2.5
255769.0,1.25
255770.0,2.4
255771.0,1.25
255772.0,3.75
255773.0,8.75
255774.0,6.5
255775.0,1.25
255776.0,1.25
255777.0,1.6
255778.0,1.25
255779.0,1.25
255780.0,1.25
255781.0,1.25
255782.0,1.25
255784.0,7.0
255785.0,4.0
255787.0,3.5
255790.0,2.4000000000000004
255791.0,3.75
255792.0,2.0999999999999996
255793.0,5.9
255794.0,1.9
255795.0,1.9
255796.0,3.75
255797.0,2.55
255798.0,2.4
255801.0,2.5
255802.0,0.95
255803.0,1.25
255804.0,1.75
255805.0,5.5
255806.0,8.6
255807.0,0.95
255808.0,3.75
255809.0,7.199999999999999
255810.0,2.35
255811.0,1.1
255812.0,11.85
255813.0,8.25
255815.0,0.65
255816.0,4.7
255817.0,2.85
255818.0,4.75
255819.0,1.25
255820.0,2.5
255821.0,4.4
255823.0,6.9
255825.0,7.95
255826.0,5.25
255828.0,5.25
255829.0,2.5
255830.0,1.9
255831.0,0.95
255833.0,1.0
255834.0,1.1
255836.0,2.5
255837.0,4.1
255838.0,0.95
255839.0,10.400000000000002
255840.0,7.6
255841.0,2.5
255842.0,2.5
255843.0,1.1
255844.0,1.15
255845.0,0.95
255846.0,1.25
255847.0,0.65
255848.0,1.25
255849.0,1.6
255850.0,0.95
255851.0,1.5
255852.0,0.95
255853.0,1.25
255854.0,7.95
255856.0,2.2
255857.0,2.2
255858.0,1.6
255859.0,1.15
255860.0,2.0999999999999996
255861.0,1.25
255862.0,0.95
255863.0,2.5
255867.0,3.3000000000000003
255868.0,2.2
255869.0,1.1
255870.0,1.9
255871.0,1.25
255872.0,1.25
255873.0,5.0
255874.0,2.5
255876.0,2.75
255877.0,8.3
255878.0,5.0
255880.0,2.4
255881.0,39.5
255882.0,4.1
255883.0,1.25
255884.0,0.95
255885.0,7.0
255886.0,3.35
255887.0,3.0
255888.0,0.95
255889.0,2.5
255890.0,1.25
255892.0,1.25
255893.0,1.9
255894.0,1.9
255895.0,2.5
255896.0,1.9
255897.0,5.7
255898.0,7.0
255899.0,1.25
255900.0,0.95
255901.0,7.0
255903.0,7.0
255904.0,1.25
255905.0,3.1500000000000004
255906.0,1.45
255907.0,0.65
255908.0,1.0
255909.0,2.75
255911.0,1.3
255912.0,2.8499999999999996
255913.0,5.0
255914.0,1.1
255915.0,1.25
255916.0,2.5
255917.0,1.9
255918.0,2.5
255919.0,1.25
255920.0,1.25
255921.0,1.25
255922.0,7.0
255923.0,7.75
255924.0,1.25
255925.0,2.2
255927.0,9.7
255928.0,2.5
255929.0,1.75
255930.0,1.0
255931.0,7.0
255932.0,15.0
255933.0,1.8
255934.0,6.5
255935.0,3.6
255936.0,12.5
255937.0,1.25
255939.0,4.0
255940.0,7.0
255941.0,14.0
255942.0,1.8
255943.0,5.0
255946.0,2.1
255947.0,1.25
255948.0,7.95
255949.0,1.25
255950.0,4.2
255951.0,1.5
255952.0,1.2
255953.0,1.5
255954.0,1.25
255955.0,2.5
255956.0,2.2
255957.0,2.6
255958.0,1.25
255959.0,1.25
255960.0,2.1
255961.0,1.25
255962.0,2.5
255963.0,1.25
255964.0,5.0
255965.0,8.149999999999999
255966.0,1.25
255967.0,1.3
255968.0,1.9
255969.0,2.2
255970.0,8.75
255971.0,0.95
255972.0,19.2
255973.0,1.25
255980.0,13.3
255981.0,14.399999999999999
255982.0,2.35
255983.0,3.5
255984.0,9.0
255985.0,2.5
255986.0,2.5
255987.0,5.0
255988.0,2.5
255989.0,4.2
255990.0,1.9
255991.0,3.75
255992.0,0.95
255993.0,3.3
255994.0,0.65
255995.0,0.95
255996.0,2.5
255997.0,3.1
255998.0,1.5
255999.0,1.9
256000.0,1.9
256001.0,0.95
256002.0,5.0
256003.0,3.75
256004.0,1.25
256005.0,2.5
256006.0,1.25
256007.0,1.25
256008.0,4.0
256009.0,1.9
256010.0,2.2
256011.0,1.5
256012.0,5.55
256013.0,0.95
256014.0,4.699999999999999
256015.0,6.0
256016.0,3.15
256017.0,3.75
256018.0,0.95
256019.0,1.25
256020.0,0.95
256021.0,7.8
256022.0,1.5
256023.0,0.95
256024.0,5.5
256025.0,1.1
256026.0,2.5
256027.0,7.0
256028.0,1.25
256029.0,2.4
256030.0,1.9
256031.0,1.15
256032.0,5.0
256035.0,3.75
256036.0,1.25
256037.0,2.4
256038.0,1.25
256039.0,7.6
256040.0,16.55
256041.0,1.15
256042.0,4.0
256043.0,1.1
256044.0,1.1
256045.0,3.55
256046.0,2.6
256047.0,1.1
256048.0,3.15
256049.0,2.5
256050.0,3.75
256051.0,0.95
256052.0,1.45
256053.0,0.95
256054.0,2.5
256055.0,1.1
256056.0,1.1
256057.0,1.25
256058.0,1.25
256059.0,5.0
256060.0,1.1
256061.0,1.6
256062.0,1.1
256063.0,4.3
256064.0,1.25
256065.0,1.8
256066.0,0.65
256067.0,13.05
256068.0,1.5
256069.0,1.1
256070.0,1.5
256071.0,4.6
256072.0,5.45
256073.0,9.1
256074.0,2.5
256075.0,2.2
256076.0,1.25
256077.0,2.5
256079.0,1.65
256080.0,3.75
256081.0,1.25
256082.0,4.0
256083.0,1.25
256084.0,7.0
256085.0,3.2
256086.0,7.6
256087.0,1.3
256088.0,7.0
256089.0,0.95
256090.0,1.1
256091.0,4.0
256092.0,1.25
256093.0,1.25
256094.0,8.45
256095.0,3.75
256096.0,6.25
256097.0,1.9
256098.0,3.8000000000000003
256099.0,7.0
256100.0,7.0
256101.0,8.5
256102.0,2.2
256103.0,7.0
256104.0,1.25
256105.0,4.85
256106.0,9.1
256107.0,1.25
256109.0,1.3
256110.0,1.25
256111.0,1.25
256112.0,1.25
256114.0,8.8
256115.0,1.0
256116.0,2.5
256117.0,5.0
256118.0,1.5
256119.0,1.25
256120.0,7.5
256121.0,1.25
256122.0,1.1
256123.0,1.25
256124.0,17.0
256125.0,1.25
256126.0,1.5
256128.0,1.25
256129.0,1.25
256130.0,5.0
256132.0,7.0
256133.0,1.25
256134.0,4.0
256136.0,2.25
256137.0,1.25
256138.0,1.25
256140.0,1.5
256141.0,1.25
256142.0,5.0
256143.0,1.25
256144.0,6.6
256145.0,11.8
256146.0,2.5
256147.0,1.25
256148.0,3.8
256150.0,3.8
256151.0,2.95
256152.0,3.75
256153.0,1.25
256154.0,1.25
256155.0,1.1
256156.0,1.9
256157.0,1.25
256158.0,1.8
256159.0,1.25
256160.0,1.25
256161.0,3.65
256162.0,3.1
256163.0,1.1
256165.0,1.25
256166.0,2.5
256167.0,5.0
256168.0,1.25
256169.0,9.75
256170.0,1.25
256171.0,1.25
256173.0,1.5
256174.0,1.25
256175.0,2.5
256176.0,2.5
256177.0,2.5
256178.0,1.25
256181.0,3.65
256182.0,9.8
256183.0,1.1
256184.0,3.4
256185.0,1.25
256186.0,5.0
256187.0,8.25
256188.0,3.6
256189.0,3.5
256190.0,2.5
256191.0,2.5
256192.0,6.25
256193.0,1.6
256194.0,4.0
256195.0,1.9
256196.0,8.25
256197.0,2.0999999999999996
256198.0,1.5
256199.0,6.75
256200.0,2.4
256201.0,1.25
256202.0,1.1
256203.0,2.85
256204.0,1.25
256205.0,5.9
256206.0,6.699999999999999
256207.0,12.35
256208.0,2.25
256209.0,10.0
256210.0,2.5
256211.0,2.95
256212.0,0.65
256213.0,1.5
256214.0,1.5
256215.0,4.8
256216.0,1.9
256217.0,3.75
256218.0,1.75
256219.0,1.25
256220.0,2.6
256221.0,7.0
256222.0,2.5
256223.0,1.25
256224.0,9.25
256225.0,2.75
256226.0,1.9
256228.0,0.95
256229.0,3.5
256230.0,10.0
256231.0,1.25
256232.0,1.0
256233.0,2.3
256234.0,8.25
256235.0,1.15
256236.0,6.6000000000000005
256237.0,1.9
256238.0,3.75
256239.0,0.95
256240.0,1.3
256241.0,14.0
256242.0,1.6
256243.0,1.25
256244.0,2.5
256245.0,6.0
256246.0,1.25
256247.0,1.6
256248.0,1.1
256249.0,1.25
256250.0,7.0
256251.0,5.45
256252.0,3.05
256253.0,1.6
256254.0,1.1
256255.0,2.1
256256.0,1.25
256257.0,5.25
256258.0,1.3
256259.0,3.65
256260.0,0.95
256261.0,1.25
256262.0,1.7
256263.0,0.95
256264.0,1.1
256266.0,1.25
256268.0,7.5
256269.0,1.9
256270.0,2.15
256271.0,0.95
256272.0,2.2
256273.0,1.25
256274.0,1.25
256275.0,7.0
256276.0,1.3
256277.0,2.1
256278.0,10.4
256279.0,2.75
256280.0,2.2
256281.0,2.5
256282.0,1.25
256283.0,1.3
256284.0,7.0
256285.0,3.65
256286.0,11.0
256287.0,1.3
256288.0,25.900000000000002
256289.0,2.5
256290.0,1.25
256291.0,1.25
256292.0,1.25
256293.0,1.1
256294.0,1.25
256295.0,1.1
256296.0,2.5
256297.0,0.95
256298.0,1.25
256299.0,3.75
256300.0,3.05
256301.0,8.25
256302.0,7.0
256303.0,31.8
256304.0,1.5
256305.0,4.85
256306.0,1.1
256307.0,6.25
256308.0,9.7
256309.0,1.25
256310.0,15.25
256311.0,12.549999999999999
256312.0,1.3
256313.0,1.3
256314.0,1.25
256316.0,4.2
256317.0,5.0
256318.0,2.3
256319.0,7.0
256320.0,4.95
256321.0,1.25
256322.0,9.1
256323.0,7.0
256325.0,1.25
256326.0,1.25
256327.0,4.2
256328.0,3.85
256329.0,7.0
256330.0,7.0
256331.0,7.6
256332.0,2.5
256333.0,8.0
256334.0,7.0
256335.0,0.95
256336.0,0.95
256337.0,8.25
256338.0,7.0
256339.0,4.6
256340.0,7.0
256341.0,1.25
256342.0,5.65
256343.0,3.65
256344.0,3.4000000000000004
256345.0,4.300000000000001
256346.0,1.9
256347.0,1.25
256348.0,4.2
256349.0,2.2
256350.0,1.25
256351.0,1.9
256352.0,5.0
256353.0,5.35
256354.0,0.95
256355.0,4.85
256356.0,6.5
256357.0,1.25
256358.0,2.5
256359.0,1.25
256360.0,2.5
256361.0,8.75
256362.0,1.3
256363.0,1.25
256364.0,4.0
256365.0,1.25
256366.0,1.25
256367.0,5.6
256369.0,2.4
256370.0,7.1
256371.0,5.75
256372.0,4.8
256373.0,13.8
256374.0,15.0
256375.0,1.25
256376.0,1.9
256377.0,4.4
256378.0,0.95
256379.0,1.9500000000000002
256380.0,4.1
256381.0,1.0
256382.0,47.199999999999996
256383.0,8.399999999999999
256384.0,5.75
256385.0,1.25
256386.0,1.25
256387.0,8.45
256388.0,4.9
256389.0,1.1
256390.0,2.6
256391.0,4.6
256392.0,1.25
256393.0,0.95
256394.0,0.95
256395.0,15.6
256396.0,1.25
256397.0,0.65
256398.0,11.95
256399.0,1.25
256400.0,2.5
256401.0,1.3
256402.0,1.15
256403.0,1.25
256404.0,6.05
256405.0,4.75
256406.0,1.25
256407.0,9.3
256408.0,6.05
256409.0,8.2
256410.0,1.25
256411.0,4.35
256412.0,3.05
256413.0,10.0
256414.0,1.15
256415.0,3.75
256416.0,0.65
256417.0,1.9
256418.0,1.1
256419.0,2.6
256420.0,7.0
256421.0,3.65
256422.0,3.25
256423.0,1.6
256424.0,2.0
256425.0,3.75
256426.0,8.6
256427.0,2.2
256428.0,1.25
256429.0,0.95
256430.0,1.25
256431.0,5.0
256432.0,6.25
256433.0,3.15
256434.0,2.5
256435.0,11.8
256436.0,6.0
256437.0,2.1
256438.0,1.25
256439.0,3.75
256440.0,6.0
256441.0,8.6
256442.0,9.100000000000001
256443.0,9.1
256444.0,1.25
256446.0,2.6
256447.0,2.55
256448.0,12.1
256449.0,1.25
256451.0,1.1
256452.0,1.25
256453.0,14.2
256454.0,1.25
256455.0,65.8
256456.0,1.9
256458.0,1.9
256459.0,1.25
256460.0,1.9
256461.0,12.5
256462.0,1.1
256463.0,1.25
256464.0,3.2
256465.0,3.85
256466.0,2.5
256467.0,4.1
256468.0,2.05
256469.0,4.6
256470.0,5.0
256471.0,4.1
256472.0,1.25
256473.0,9.5
256474.0,1.15
256475.0,3.75
256476.0,3.5
256477.0,1.25
256478.0,1.25
256479.0,1.25
256480.0,1.25
256481.0,1.1
256482.0,2.5
256483.0,3.25
256484.0,14.0
256485.0,1.25
256486.0,1.1
256487.0,2.55
256488.0,1.25
256489.0,1.25
256490.0,9.4
256491.0,9.600000000000001
256492.0,13.25
256493.0,3.75
256494.0,2.6
256495.0,1.25
256496.0,2.75
256497.0,5.3
256498.0,6.25
256499.0,7.0
256500.0,6.4
256501.0,1.25
256502.0,1.25
256503.0,2.5
256504.0,2.5
256505.0,4.0
256507.0,0.95
256508.0,2.35
256509.0,1.6
256510.0,0.95
256511.0,1.9
256512.0,1.25
256513.0,2.1
256514.0,3.4
256515.0,7.5
256516.0,11.0
256517.0,4.7
256518.0,4.0
256519.0,1.1
256520.0,2.5
256521.0,3.3000000000000003
256522.0,1.25
256523.0,1.9
256524.0,10.0
256525.0,1.1
256526.0,2.5
256527.0,3.3000000000000003
256528.0,10.9
256529.0,5.0
256530.0,10.2
256531.0,2.5
256533.0,2.5
256534.0,2.5
256535.0,1.25
256536.0,5.0
256537.0,1.25
256538.0,0.95
256539.0,1.25
256540.0,3.75
256542.0,2.5
256543.0,1.25
256544.0,3.75
256545.0,1.1
256546.0,2.5
256547.0,10.0
256549.0,4.25
256550.0,5.3
256551.0,4.6
256552.0,18.75
256553.0,14.2
256554.0,3.75
256555.0,1.25
256556.0,11.25
256558.0,1.25
256559.0,5.0
256560.0,9.5
256561.0,0.65
256562.0,1.8
256563.0,1.9
256564.0,0.95
256565.0,1.1
256566.0,2.2
256567.0,3.45
256568.0,0.65
256569.0,3.0
256570.0,7.7
256571.0,1.5
256572.0,1.8
256573.0,1.25
256574.0,1.25
256575.0,6.9
256576.0,6.4
256577.0,14.0
256578.0,18.75
256579.0,3.5999999999999996
256580.0,7.25
256581.0,14.6
256582.0,7.1
256583.0,5.5
256584.0,7.0
256585.0,3.75
256586.0,10.3
256587.0,2.5
256588.0,12.15
256589.0,6.3
256590.0,5.0
256591.0,7.0
256592.0,10.4
256593.0,6.2
256594.0,29.5
256595.0,4.199999999999999
256596.0,2.5
256597.0,1.75
256598.0,1.75
256599.0,7.4
256600.0,9.4
256601.0,4.0
256602.0,2.2
256603.0,2.3
256604.0,3.95
256605.0,4.3
256606.0,8.1
256607.0,1.25
256608.0,0.95
256609.0,7.0
256610.0,3.55
256611.0,7.95
256612.0,5.9
256613.0,3.65
256614.0,2.5
256615.0,1.25
256616.0,1.25
256617.0,7.9
256618.0,1.5
256619.0,2.4
256620.0,5.1
256621.0,1.6
256622.0,0.95
256623.0,1.25
256624.0,3.75
256625.0,20.0
256626.0,0.95
256627.0,8.899999999999999
256628.0,5.95
256629.0,0.95
256630.0,1.3
256631.0,7.25
256632.0,10.5
256633.0,4.55
256634.0,8.95
256635.0,4.5
256636.0,0.65
256637.0,5.5
256638.0,2.35
256639.0,11.4
256640.0,2.1
256641.0,8.0
256642.0,6.35
256643.0,3.55
256644.0,2.5
256645.0,3.75
256646.0,1.25
256647.0,2.1
256648.0,5.0
256649.0,5.0
256650.0,1.9
256651.0,5.35
256652.0,2.1
256653.0,1.1
256654.0,8.45
256655.0,1.1
256656.0,0.95
256657.0,1.25
256658.0,2.5
256659.0,4.8
256660.0,1.1
256661.0,4.699999999999999
256662.0,1.25
256663.0,13.25
256664.0,1.9
256665.0,2.6
256666.0,3.75
256667.0,2.5
256668.0,1.25
256669.0,2.3
256670.0,7.0
256671.0,1.25
256672.0,0.65
256673.0,0.95
256674.0,3.4
256675.0,2.6
256676.0,3.75
